  6.432   8.199   7.454   7.845   9.874   8.684   6.066   7.521   8.065   8.483 
  7.390   6.511   7.805   8.715   7.174   8.153   7.399   6.911   7.683   6.795 
  6.188   7.961   7.073   7.689   9.475   8.739   5.928   7.219   7.915   8.498 
  7.030   5.779   7.567   8.294   7.250   7.872   7.100   6.539   7.314   6.304 
  6.167   7.744   7.250   7.781   8.843   8.400   5.623   7.009   7.702   7.964 
  6.655   5.477   7.402   8.052   6.990   7.628   6.728   6.148   7.094   6.258 
  5.712   7.372   6.405   7.039   9.267   8.031   5.578   6.780   7.369   7.714 
  6.441   5.236   7.369   7.775   6.853   7.113   6.105   5.849   6.676   5.852 
  5.394   7.082   6.374   6.743   8.989   7.732   5.123   6.496   7.100   7.189 
  5.990   4.982   6.908   7.058   6.536   6.679   6.017   5.474   6.594   5.587 
  5.010   7.393   6.099   6.359   9.215   7.406   4.833   6.496   6.777   7.158 
  5.755   4.903   6.594   6.990   6.200   6.456   5.596   5.181   5.983   5.385 
  4.912   6.441   5.669   6.191   8.376   7.100   4.812   5.718   6.060   6.850 
  5.379   4.473   5.977   6.569   5.880   5.825   5.294   4.750   5.550   4.885 
  4.839   6.215   5.361   6.008   7.991   6.719   4.357   5.730   6.084   6.521 
  4.897   4.003   5.950   6.353   5.446   5.672   4.915   4.326   5.285   4.351 
  4.555   5.864   4.870   5.324   7.293   6.090   4.104   5.709   5.886   6.188 
  4.546   3.200   5.477   5.773   5.175   4.976   4.409   3.655   4.952   3.716 
  4.284   5.660   4.552   5.254   6.759   5.361   3.899   5.089   5.825   5.901 
  4.104   3.402   5.181   5.495   4.226   4.854   4.168   3.582   4.497   3.688 
  3.978   5.309   4.293   4.958   6.713   5.428   3.493   4.659   5.077   5.581 
  3.881   3.118   4.738   4.989   4.342   4.482   3.881   3.405   4.235   3.505 
  3.789   5.129   4.259   4.677   6.395   5.010   3.273   4.107   4.641   5.101 
  3.582   2.953   4.387   4.934   4.091   4.314   3.408   3.075   3.811   3.664 
  3.511   4.741   3.795   4.281   5.962   5.129   2.916   3.917   3.997   4.854 
  3.569   2.614   4.290   4.595   3.713   3.954   3.377   2.822   3.356   3.017 
  3.334   4.107   3.426   4.036   5.587   4.308   2.752   3.588   3.951   4.921 
  2.980   2.388   3.594   3.994   3.322   3.685   3.008   2.605   3.209   2.706 
  3.038   4.155   3.209   3.850   5.242   4.049   2.559   3.310   3.609   4.116 
  2.611   2.483   3.191   3.923   3.005   3.576   2.739   2.449   3.035   2.279 
  2.828   3.832   2.904   3.496   4.851   3.417   2.349   2.944   3.386   3.743 
  2.446   1.943   2.584   3.679   2.996   3.289   2.492   2.193   2.828   2.340 
  2.593   3.667   2.559   3.136   4.509   3.466   2.102   2.526   2.987   3.484 
  2.239   1.406   2.565   3.527   2.425   2.971   2.190   2.065   2.718   2.175 
  2.282   3.331   2.303   2.950   3.969   3.194   1.860   2.300   2.657   3.240 
  2.050   1.482   2.349   3.060   2.279   2.733   1.940   1.952   2.422   1.922 
  2.288   3.057   2.074   2.611   3.948   3.106   1.537   1.967   2.446   2.907 
  2.022   1.552   2.034   2.843   1.842   2.483   1.745   1.735   2.224   1.860 
  2.025   2.871   2.263   2.349   3.679   2.810   1.488   1.787   2.111   2.681 
  1.909   1.329   1.949   2.657   1.961   2.352   1.699   1.479   2.080   1.735 
  1.824   2.544   1.732   2.120   3.383   2.556   1.314   1.525   1.860   2.630 
  1.574   1.009   1.787   2.443   1.671   2.056   1.604   1.131   1.882   1.558 
  1.653   2.492   1.616   1.961   3.261   2.349   1.067   1.326   1.479   2.260 
  1.510   1.152   1.635   2.227   1.543   1.940   1.214   1.162   1.836   1.281 
  1.577   2.132   1.473   1.607   2.990   2.150   0.963   1.320   1.442   1.992 
  1.442   1.064   1.479   2.114   1.323   1.680   1.043   0.930   1.738   1.183 
  1.354   1.970   1.381   1.574   2.758   2.022   0.817   1.253   1.336   2.080 
  1.238   1.018   1.281   1.650   1.076   1.598   0.417   1.223   1.644   1.036 
  1.302   1.513   1.174   1.360   2.572   1.955   0.692   1.113   1.021   1.546 
  1.110   0.695   1.262   1.528   1.177   1.305   0.750   0.805   1.348   1.009 
  1.101   1.549   0.960   1.162   2.327   1.772   0.597   0.942   0.728   1.400 
  1.040   0.725   1.168   1.308   0.997   1.171   0.646   0.679   1.207   0.710 
  1.021   1.381   0.948   0.939   2.114   1.445   0.509   0.908   0.655   1.094 
  0.979   0.707   1.003   1.244   0.850   1.085   1.009   0.252   0.554   0.777 
  1.241   1.555   0.417   0.859   1.891   1.412   0.396   0.893   0.509   1.033 
  0.930   0.563   0.924   1.107   0.777   0.905   0.997   0.429   1.186   0.667 
  0.682   1.006   0.655   0.759   1.699   1.278   0.374   0.661   0.420   1.336 
  0.698   0.438   0.847   0.954   0.600   0.811   0.530   0.225   0.853   0.539 
  0.716   1.000   0.600   0.731   1.516   1.043   0.271   0.505   0.267   0.875 
  0.576   0.457   0.783   0.896   0.408   0.625   0.298   0.243   1.284   0.460 
  0.344   0.640   0.728   0.646   1.488   1.003   0.228   0.341   0.060   0.600 
  0.457   0.441   0.634   0.817   0.396   0.567   0.350   0.103   0.655   0.460 
  0.707   0.771   0.457   0.356   1.259   0.780   0.322   0.454  -0.761   0.518 
  0.493   0.289   1.094   0.731   0.527   0.444   0.228   0.036   0.594   0.301 
  0.554   0.689   0.350   0.426   1.146   1.265   0.100   0.469  -0.083   0.505 
  0.460   0.136   0.567   0.554   0.289   0.417   0.032   0.078   0.194   0.307 
  0.908   0.615  -0.224   0.338   0.591   0.664   0.084   0.234  -0.178   0.341 
  0.036   0.145   0.365   0.530   0.179   0.029   0.182  -0.083   0.405   0.301 
  0.524   0.560   0.234   0.219   0.792   0.689   0.011   0.264   0.225   0.301 
  0.213   0.121   0.347   0.460   0.164   0.380   0.151  -0.141   0.344   0.197 
  0.463   0.502   0.133   0.188   0.753   0.505   0.036   0.231  -0.270   0.164 
  0.258   0.124   0.197   0.383   0.078   0.277   0.600  -0.203   0.075   0.145 
 -0.181   0.963   0.509   0.097   0.942   0.386  -0.013   0.017  -0.245   0.155 
  0.560   0.066   0.313   0.283   0.109   0.493   0.017  -0.199   0.322  -0.203 
  0.362   0.307   0.014   0.127   0.524   0.716  -0.138   0.060  -0.572   0.216 
  0.130   0.017   0.170   0.136  -0.019   0.106  -0.007  -0.190   0.191   0.097 
  0.264   0.170   0.075   0.039   0.420   0.383  -0.120   0.112  -0.376   0.090 
  0.090   0.103   0.103   0.359  -0.059   0.005   0.063  -0.300   0.209   0.106 
  0.240   0.200  -0.135   0.023   0.328   0.310  -0.056   0.118  -0.334  -0.026 
  0.008   0.032  -0.132   0.151  -0.184   0.097   0.078  -0.389   0.167   0.377 
  0.213   0.109  -0.047  -0.148   0.307   0.628  -0.132   0.136  -0.337  -0.050 
  0.112   0.063   0.002   0.078  -0.053   0.133  -0.148  -0.236   0.090  -0.053 
  0.182   0.029  -0.022  -0.062   0.277   0.182  -0.224   0.023  -0.346  -0.059 
  0.005  -0.059  -0.010   0.060  -0.077  -0.056  -0.154  -0.285   0.106  -0.264 
  0.209  -0.035  -0.029  -0.584   0.023   0.145  -0.141  -0.123  -0.459   0.008 
 -0.151   0.036   0.039   0.115  -0.163  -0.175  -0.172  -0.395   0.020  -0.337 
  0.206   0.002  -0.013  -0.178   0.151   0.246  -0.203  -0.035  -0.398  -0.447 
 -0.254  -0.074  -0.007  -0.019  -0.062  -0.013   0.261  -0.318  -0.062  -0.056 
  0.335  -0.145  -0.120  -0.126   0.072   0.097  -0.260  -0.050  -0.514  -0.114 
  0.008  -0.050  -0.016  -0.254  -0.175  -0.083  -0.282  -0.303   0.036  -0.065 
  0.185  -0.013  -0.026   0.023   0.051   0.197  -0.239   0.005  -0.477  -0.373 
  0.042  -0.032  -0.108  -0.187  -0.166   0.029  -0.254  -0.380   0.008   0.045 
  0.115  -0.138  -0.032  -0.087  -0.007   0.057  -0.264  -0.065  -0.538  -0.157 
 -0.038  -0.077  -0.007   0.023  -0.331  -0.148  -0.114  -0.328   0.002  -0.062 
  0.032  -0.126  -0.126  -0.190  -0.050   0.087  -0.178  -0.035  -0.483  -0.120 
 -0.044  -0.129  -0.032   0.420  -0.163   0.057  -0.135   0.164  -0.080  -0.096 
  0.011  -0.151  -0.068  -0.196   0.036   0.493  -0.315  -0.044  -0.441  -0.047 
 -0.032   0.060  -0.196  -0.114  -0.340  -0.019  -0.230  -0.221   0.002  -0.096 
  0.094  -0.141  -0.190  -0.187  -0.007  -0.090  -0.514  -0.087  -0.477  -0.129 
 -0.093  -0.047  -0.529  -0.141  -0.206  -0.151  -0.294  -0.303  -0.007  -0.349 
  0.087  -0.074  -0.138  -0.239  -0.056   0.023  -0.224  -0.083  -0.520  -0.203 
 -0.090   0.048  -0.102  -0.129  -0.251  -0.105  -0.184  -0.291   0.249  -0.071 
  0.115  -0.105  -0.193  -0.505  -0.114   0.002  -0.245   0.011  -0.495  -0.160 
  0.496  -0.572  -0.138  -0.035  -0.135  -0.187  -0.044  -0.734   0.017  -0.126 
  0.576   0.042  -0.065  -0.190  -0.141   0.087  -0.267  -0.203  -0.395  -0.169 
 -0.138  -0.041   0.255  -0.068   0.069  -0.199  -0.297  -0.257  -0.099  -0.099 
 -0.004  -0.209  -0.044  -0.367  -0.132  -0.004  -0.203  -0.047  -0.361  -0.196 
 -0.096  -0.090  -0.221  -0.355  -0.270  -0.105  -0.288  -0.297  -0.071  -0.199 
  0.054  -0.181  -0.105  -0.074  -0.132  -0.044  -0.199  -0.184   0.194  -0.126 
 -0.129   0.127  -0.145  -0.056  -0.248   0.158  -0.178   0.097  -0.141  -0.163 
  0.042  -0.532  -0.090  -0.196  -0.105  -0.053  -0.181   0.292  -0.441  -0.132 
 -0.090  -0.105  -0.172  -0.126  -0.532  -0.071  -0.242  -0.611  -0.059  -0.181 
  0.078  -0.129  -0.138  -0.233  -0.093   0.286  -0.190  -0.074  -0.834  -0.145 
 -0.163  -0.123  -0.138  -0.029  -0.138  -0.230  -0.300  -0.291  -0.035  -0.157 
  0.023  -0.062  -0.093  -0.087  -0.105  -0.068  -0.279  -0.044  -0.380  -0.264 
 -0.132   0.350  -0.132  -0.044  -0.248  -0.169  -0.303  -0.508   0.045  -0.337 
  0.185   0.219  -0.312  -0.099  -0.087  -0.010  -0.224  -0.309  -0.370  -0.404 
 -0.077  -0.102  -0.462  -0.105  -0.218  -0.172  -0.166  -0.254  -0.318  -0.096 
  0.060  -0.340  -0.074  -0.206  -0.108   0.234   0.112  -0.050   0.060  -0.105 
 -0.343  -0.096  -0.111  -0.062  -0.221  -0.145  -0.306  -0.199  -0.123  -0.108 
  0.011   0.008  -0.087  -0.077  -0.071  -0.026  -0.257  -0.062  -0.315  -0.090 
 -0.111  -0.346  -0.184  -0.315  -0.273  -0.099  -0.431  -0.190  -0.105  -0.135 
 -0.328  -0.160  -0.022  -0.096  -0.129  -0.126  -0.193   0.005  -0.282  -0.160 
 -0.160  -0.096  -0.160  -0.163  -0.187  -0.108  -0.297  -0.254  -0.114  -0.108 
  0.109  -0.050  -0.053  -0.087  -0.126  -0.328  -0.337  -0.148  -0.807  -0.175 
 -0.117   0.048  -0.343  -0.102  -0.386   0.386  -0.212  -0.236  -0.022  -0.151 
  0.142  -0.090  -0.169  -0.203  -0.026  -0.022  -0.279  -0.154  -0.270  -0.199 
 -0.206  -0.273  -0.141  -0.123  -0.099  -0.227   0.072  -0.123  -0.215  -0.138 
  0.487  -0.248  -0.477  -0.184   0.072   0.179   0.216  -0.087  -0.303  -0.126 
 -0.193  -0.102  -0.120  -0.145  -0.138  -0.010  -0.300  -0.218  -0.062  -0.584 
  0.042  -0.120  -0.050  -0.004  -0.117   0.036  -0.242  -0.093  -0.245  -0.260 
 -0.129  -0.041  -0.151  -0.145  -0.175  -0.190  -0.203  -0.218  -0.029  -0.422 
  0.054  -0.154   0.206  -0.151  -0.050  -0.093  -0.248   0.151  -0.233  -0.019 
 -0.035  -0.032  -0.117  -0.126  -0.193  -0.193  -0.480  -0.221  -0.019  -0.096 
  0.054   0.078   0.261  -0.071  -0.160  -0.105  -0.267  -0.199  -0.294  -0.312 
  0.188  -0.062  -0.141  -0.120  -0.273  -0.630  -0.471  -0.242  -0.068   0.301 
 -0.169  -0.096  -0.132  -0.050  -0.126  -0.242  -0.233  -0.090  -0.193  -0.141 
 -0.077  -0.126  -0.251  -0.236  -0.196  -0.160  -0.306  -0.288  -0.090  -0.184 
  0.066  -0.044  -0.090   0.026  -0.004  -0.071  -0.248  -0.141  -0.270  -0.145 
 -0.108  -0.007  -0.212  -0.059  -0.267  -0.151  -0.187  -0.355   0.011  -0.114 
 -0.129  -0.029  -0.160  -0.135   0.243  -0.056  -0.300  -0.093  -0.245   0.325 
 -0.560  -0.062   0.264  -0.114  -0.022   0.304  -0.248  -0.187  -0.120  -0.297 
  0.045   0.026  -0.099  -0.129  -0.016   0.017  -0.352  -0.044  -0.343  -0.175 
 -0.083  -0.312  -0.160  -0.074  -0.218  -0.276  -0.154  -0.199  -0.062  -0.145 
  0.066   0.014  -0.038  -0.126  -0.108  -0.102  -0.276  -0.105  -0.157  -0.154 
 -0.117  -0.032  -0.196  -0.114  -0.227  -0.160  -0.187  -0.117  -0.178  -0.065 
  0.039  -0.123  -0.260  -0.102  -0.441  -0.074  -0.218  -0.074  -0.248  -0.309 
  0.026  -0.108  -0.215  -0.090  -0.160  -0.318  -0.193  -0.282  -0.273  -0.401 
  0.127  -0.138   0.197  -0.032  -0.019  -0.074  -0.203   0.008  -0.193  -0.163 
 -0.187  -0.059  -0.157  -0.044  -0.227  -0.184  -0.254  -0.245  -0.071  -0.044 
  0.078  -0.044  -0.145  -0.102  -0.047  -0.172  -0.245  -0.157  -0.322  -0.187 
 -0.099  -0.175  -0.242   0.197  -0.233  -0.157  -0.450  -0.203  -0.087  -0.071 
 -0.032  -0.007  -0.093  -0.260   0.039  -0.132  -0.239  -0.050  -0.215  -0.083 
  0.130  -0.111  -0.129  -0.187  -0.233  -0.215  -0.264  -0.196  -0.083  -0.099 
  0.023   0.008  -0.157  -0.145  -0.123  -0.154  -0.248  -0.221  -0.285  -0.190 
 -0.160  -0.111  -0.138  -0.126  -0.224  -0.227  -0.151  -0.233  -0.120  -0.032 
  0.069  -0.090  -0.071  -0.230  -0.096  -0.062  -0.233  -0.047  -0.190  -0.196 
 -0.090  -0.145  -0.434  -0.026  -0.434  -0.495  -0.230  -0.459  -0.148  -0.068 
 -0.019   0.020  -0.053  -0.032  -0.007  -0.096  -0.404  -0.077  -0.190  -0.108 
 -0.215  -0.172  -0.154  -0.093  -0.206  -0.129  -0.138  -0.126  -0.080  -0.035 
  0.087  -0.056  -0.087  -0.062  -0.102  -0.337  -0.212  -0.193  -0.196   0.313 
 -0.080  -0.050  -0.184  -0.190  -0.187  -0.193  -0.193  -0.264  -0.199  -0.126 
 -0.004  -0.022  -0.102  -0.077  -0.206  -0.129  -0.303   0.274  -0.578  -0.172 
 -0.132  -0.096  -0.203  -0.071  -0.260  -0.175  -0.212  -0.276  -0.303  -0.410 
  0.063   0.017  -0.456  -0.404  -0.050  -0.126  -0.239  -0.093  -0.233  -0.270 
  0.328  -0.004  -0.215  -0.203  -0.257  -0.145  -0.196  -0.758  -0.053  -0.166 
  0.139  -0.083  -0.120  -0.196  -0.099  -0.032  -0.279   0.014  -0.233  -0.141 
 -0.126  -0.096  -0.053  -0.175  -0.218  -0.282  -0.413  -0.206  -0.077  -0.059 
  0.017   0.032  -0.135  -0.117  -0.099  -0.035   0.124  -0.053   0.173  -0.196 
 -0.206   0.002  -0.172  -0.346  -0.242  -0.199  -0.169  -0.227  -0.093  -0.077 
  0.017  -0.065  -0.068   0.368  -0.187  -0.059  -0.260  -0.056   0.347  -0.120 
 -0.056  -0.102  -0.227  -0.190  -0.227  -0.318  -0.212   0.081  -0.141  -0.083 
 -0.004   0.103  -0.102  -0.016  -0.065  -0.102  -0.175  -0.029  -0.096  -0.172 
 -0.032  -0.062   0.087  -0.019  -0.508  -0.370  -0.245   0.310  -0.175  -0.077 
  0.036  -0.047  -0.053  -0.114  -0.074  -0.502  -0.740  -0.169  -0.404  -0.166 
 -0.019   0.234  -0.245  -0.349  -0.239  -0.212  -0.279  -0.257  -0.166  -0.141 
  0.060   0.045  -0.032  -0.163  -0.080  -0.434  -0.236  -0.065  -0.221  -0.193 
  0.005  -0.096  -0.184  -0.175  -0.221  -0.224  -0.141  -0.447  -0.059  -0.114 
  0.063  -0.148  -0.111  -0.022  -0.145  -0.044  -0.224  -0.169  -0.224   0.097 
 -0.047  -0.111  -0.645  -0.145   0.161  -0.251  -0.190  -0.288  -0.001  -0.395 
 -0.007  -0.096  -0.068  -0.132  -0.041   0.402  -0.132  -0.053  -0.071  -0.239 
 -0.373  -0.056  -0.111   0.118  -0.254  -0.203  -0.193  -0.203  -0.090  -0.111 
 -0.007   0.139  -0.062   0.234  -0.080  -0.053  -0.245  -0.071  -0.074  -0.135 
 -0.132   0.069  -0.193  -0.065  -0.129  -0.123  -0.233  -0.383  -0.291  -0.087 
  0.295   0.286  -0.102  -0.126  -0.141  -0.035  -0.224  -0.010  -0.108  -0.215 
 -0.187  -0.132   0.042  -0.108  -0.389  -0.215  -0.257  -0.215  -0.114  -0.221 
 -0.019  -0.010  -0.108  -0.053  -0.138  -0.358  -0.108  -0.083  -0.392  -0.145 
 -0.029  -0.126  -0.273  -0.218  -0.288  -0.193  -0.260  -0.303  -0.117  -0.151 
 -0.007  -0.019  -0.083   0.060  -0.044  -0.111  -0.187  -0.120  -0.166  -0.105 
 -0.083  -0.105  -0.300  -0.190  -0.288  -0.102  -0.618  -0.465  -0.056  -0.114 
 -0.416  -0.224   0.136  -0.056   0.151  -0.123  -0.203  -0.114  -0.132  -0.602 
 -0.050   0.533  -0.019  -0.105  -0.254  -0.233  -0.163  -0.203  -0.074  -0.007 
 -0.080   0.002  -0.093  -0.102  -0.154  -0.331  -0.315   0.423  -0.227  -0.187 
 -0.123  -0.087  -0.074  -0.288  -0.218  -0.270  -0.203  -0.291  -0.288  -0.099 
 -0.062  -0.068  -0.105  -0.120  -0.169  -0.047  -0.230  -0.160  -0.114  -0.193 
 -0.126  -0.511  -0.190  -0.154  -0.276  -0.264   0.219  -0.196   0.023  -0.355 
  0.362  -0.117  -0.132  -0.062  -0.453  -0.145  -0.251  -0.151  -0.154  -0.068 
 -0.038  -0.175  -0.431  -0.221  -0.105  -0.099  -0.264  -0.248  -0.181  -0.068 
  0.014  -0.087  -0.077  -0.059  -0.053  -0.050  -0.184  -0.508  -0.166  -0.093 
 -0.019  -0.065  -0.203  -0.032  -0.245  -0.187  -0.398  -0.215  -0.160  -0.077 
  0.069  -0.056  -0.056  -0.059  -0.035  -0.080  -0.218  -0.166  -0.117  -0.209 
 -0.062   0.292  -0.184  -0.148  -0.203  -0.203  -0.431  -0.291  -0.215  -0.099 
 -0.154  -0.050   0.335  -0.022   0.203  -0.135  -0.276  -0.175  -0.114  -0.074 
 -0.080  -0.102  -0.090  -0.187  -0.352  -0.502  -0.190  -0.309  -0.172  -0.331 
 -0.041  -0.056  -0.059  -0.096  -0.050  -0.270   0.127   0.252  -0.260  -0.331 
 -0.087  -0.047  -0.068  -0.160  -0.108  -0.080  -0.257  -0.331  -0.117  -0.093 
  0.017  -0.016  -0.111  -0.233  -0.120  -0.105  -0.273  -0.108  -0.141  -0.117 
 -0.105   0.213  -0.120  -0.166  -0.227  -0.163  -0.239  -0.267  -0.032  -0.035 
 -0.181   0.011  -0.318  -0.111  -0.044  -0.361  -0.251  -0.050  -0.172  -0.190 
