352477 397160 392388 432883
467586 514846 510024 557954
611443 675502 692893 799651
800962 887316 854079 965375
960185 1039944 1017032 1121770
1102227 1150143 1105451 1223708
1188377 1298760 1234153 1369907
 88446  88272  89862  92319
 94652  92996  93021  94514
 95046  96542  98196  97767
101868 101129 101780 102334
105858 105933 105257 108301
108623 110141 110685 108196
106792 110068 111585 112137
112697 113397 114519 116789
118803 120344 121852 123668
126208 127997 128951 133111
132681 135066 136096 138375
140410 139909 140854 141908
140962 143107 144902 145359
147877 149528 151526 152140
 77330  79111 83776  87456
 86058  87198 91576  97438
 96742  98493 100019 106946
106248 109839 114969 121457
122594 119845 123857 133903
123388 122597 129329 138403
134225 133993 141358 151903
144169 142710 146403 149994
146079 154030 157893 163379
157251 154023 165602 183670
168545 170118 170100 177919
169858 172765 173547 186782
177299 178735 185259 193195
184561 190938 193019 205726
 4049.4  4160.8  4322.3  4512.3
 4705.7  4870.3  4999.3  5147.2
 5343.3  5530.2  5721.6  5936.6
 6146.0  6322.4  6460.4  6590.7
 6722.5  6894.0  7141.1  7443.3
 7724.8  7953.3  8193.7  8452.2
 8699.6  8930.3  9145.2  9368.9
 9601.7  9891.1 10174.2 10491.7
10833.5 11111.6 11393.9 11705.1
12045.8 12396.0 12696.5 13006.7
13312.1 13581.8 13850.1 14156.9
14483.7 14692.0 14844.4 14982.0
15054.4 15132.7 15245.7 15471.5
15790.2 16045.1 16284.9 16552.3
141069 145267 138162 157187
153274 161357 148250 173134
168624 178356 166921 198409
194180 199093 186554 217506
212828 216830 204309 232634
229786 239503 223520 254454
249437 256776 240104 277285
270379 280203 260053 303867
298596 312080 289272 332654
335976 344146 321090 358667
361020 371478 337945 376884
363712 369314 337794 370903
354075 363956 341089 383061
369898 381212 356316 409527
44638 45692 46790 47664
48368 48929 49214 49566
50184 50770 51171 51658
52285 52851 53471 54451
55428 56118 57158 58365
59319 60420 61579 62065
62518 63309 64111 64925
65907 66828 67763 68991
70367 71814 73048 74574
76195 77963 79213 80180
81228 82376 83225 83993
84452 84405 84676 84947
85029 85253 86004 86830
87851 88835 89558 89808
 61488  62688  64515  66236
 67515  69058  70318  72150
 74277  74738  76818  78623
 79791  80849  81474  83738
 86048  88935  90208  92153
 93582  95164  96798  99299
101487 104229 107630 110035
112884 115548 119596 123402
125592 127246 130097 133022
135444 137268 139519 138887
141085 143522 144254 146460
146515 149274 150361 150971
154285 156376 158946 161200
163539 165877 167953 170716
2953.5 2993.0 3079.6 3096.3
3092.9 3146.2 3164.2 3195.1
3254.9 3367.1 3450.9 3547.3
3666.9 3754.6 3818.2 3869.1
3940.0 3997.5 4076.9 4140.5
4215.7 4232.0 4290.2 4336.6
4408.3 4494.9 4573.5 4683.0
4752.4 4857.2 4947.3 5044.6
5150.0 5229.5 5278.9 5344.8
5461.9 5540.9 5583.8 5597.9
5636.8 5705.9 5759.9 5796.6
5896.8 5971.3 6043.6 6169.3
6235.9 6299.9 6359.2 6478.1
6574.7 6689.9 6791.7 6897.2
